AILI(sub, obj, type, content, context, time)
SpeechRejection(1017, 1013, Rejection, I'm Sorry 1013 I don't want to go to the Prom with you., home, 2607)
SpeechProposal(1017, 1013, Proposal, Will you come to the prom with me!, home, 2607)
SpeechRejection(1013, 1017, Rejection, I'm Sorry 1017 I don't want to go to the Prom with you., home, 2607)
SpeechPositive(1015, 1005, Positive, Having a great time!, home, 2608)
SpeechPositive(1001, 1015, Positive, Having a great time!, home, 2609)
SpeechProposal(1001, 1015, Proposal, Will you come to the prom with me!, home, 2609)
SpeechRejection(1015, 1001, Rejection, I'm Sorry 1001 I don't want to go to the Prom with you., home, 2609)
SpeechProposal(1015, 1001, Proposal, Will you come to the prom with me!, home, 2609)
SpeechRejection(1001, 1015, Rejection, I'm Sorry 1015 I don't want to go to the Prom with you., home, 2609)
SpeechPositive(1015, 1009, Positive, Having a great time!, home, 2609)
SpeechNegative(1009, 1005, Negative, Not so fun... , home, 2611)
SpeechPositive(991, 989, Positive, Having a great time!, home, 2612)
SpeechNegative(1015, 1005, Negative, Not so fun... , home, 2612)
SpeechPositive(1005, 1015, Positive, Having a great time!, home, 2615)
SpeechNegative(1019, 1005, Negative, Not so fun... , home, 2616)
SpeechPositive(1025, 997, Positive, Having a great time!, home, 2616)
SpeechProposal(1025, 997, Proposal, Will you come to the prom with me!, home, 2616)
ThoughtConflict(997, 1025, Conflict, Should I go to the Prom with 1025? I really want to go with 1019, home, 2616)
SpeechDrop(1025, 993, Drop, I'm Sorry 993 I'm not going to the Prom with you anymore., home, 2616)
SpeechAccept(997, 1025, Accept, Yes 1025! I'd love to go to the Prom with you!, home, 2616)
SpeechPositive(991, 989, Positive, Having a great time!, home, 2617)
SpeechPositive(989, 995, Positive, Having a great time!, home, 2618)
SpeechProposal(989, 995, Proposal, Will you come to the prom with me!, home, 2618)
ThoughtConflict(995, 989, Conflict, Should I go to the Prom with 989? I really want to go with 987, home, 2618)
SpeechDrop(989, 991, Drop, I'm Sorry 991 I'm not going to the Prom with you anymore., home, 2618)
SpeechAccept(995, 989, Accept, Yes 989! I'd love to go to the Prom with you!, home, 2618)
SpeechProposal(989, 991, Proposal, Will you come to the prom with me!, home, 2618)
ThoughtConflict(991, 989, Conflict, Should I go to the Prom with 989? I really want to go with 995, home, 2618)
SpeechRejection(991, 989, Rejection, I'm Sorry 989 I don't want to go to the Prom with you., home, 2618)
SpeechNegative(1015, 1003, Negative, Not so fun... , home, 2618)
SpeechNegative(1017, 1013, Negative, Not so fun... , home, 2619)
SpeechNegative(1003, 1019, Negative, Not so fun... , home, 2624)
SpeechPositive(1023, 1003, Positive, Having a great time!, home, 2629)
SpeechNegative(991, 995, Negative, Not so fun... , home, 2634)
SpeechPositive(1003, 1019, Positive, Having a great time!, home, 2634)
SpeechPositive(1009, 1019, Positive, Having a great time!, home, 2635)
SpeechPositive(1001, 1005, Positive, Having a great time!, home, 2638)
SpeechNegative(1015, 1009, Negative, Not so fun... , home, 2642)
SpeechPositive(1013, 1011, Positive, Having a great time!, home, 2643)
SpeechProposal(1013, 1011, Proposal, Will you come to the prom with me!, home, 2643)
SpeechRejection(1011, 1013, Rejection, I'm Sorry 1013 I don't want to go to the Prom with you., home, 2643)
SpeechProposal(1011, 1013, Proposal, Will you come to the prom with me!, home, 2644)
SpeechRejection(1013, 1011, Rejection, I'm Sorry 1011 I don't want to go to the Prom with you., home, 2644)
SpeechPositive(1013, 1017, Positive, Having a great time!, home, 2644)
SpeechPositive(1011, 1013, Positive, Having a great time!, home, 2645)
SpeechPositive(1009, 1023, Positive, Having a great time!, home, 2653)
SpeechPositive(1011, 1013, Positive, Having a great time!, home, 2653)
SpeechPositive(1001, 1009, Positive, Having a great time!, home, 2654)
SpeechPositive(1003, 1009, Positive, Having a great time!, home, 2659)
SpeechNegative(1001, 1009, Negative, Not so fun... , home, 2663)
SpeechPositive(999, 989, Positive, Having a great time!, home, 2665)
SpeechNegative(1001, 1019, Negative, Not so fun... , home, 2668)
SpeechPositive(1023, 1001, Positive, Having a great time!, home, 2669)
SpeechPositive(1019, 1001, Positive, Having a great time!, home, 2674)
SpeechPositive(1015, 1001, Positive, Having a great time!, home, 2675)
SpeechPositive(1005, 1023, Positive, Having a great time!, home, 2677)
SpeechPositive(1001, 1015, Positive, Having a great time!, home, 2678)
SpeechPositive(1003, 1005, Positive, Having a great time!, home, 2679)
SpeechPositive(1001, 1023, Positive, Having a great time!, home, 2680)
SpeechPositive(1023, 1005, Positive, Having a great time!, home, 2684)
SpeechPositive(995, 989, Positive, Having a great time!, home, 2688)
SpeechPositive(1011, 1017, Positive, Having a great time!, home, 2688)
SpeechProposal(1011, 1017, Proposal, Will you come to the prom with me!, home, 2688)
ThoughtConflict(1017, 1011, Conflict, Should I go to the Prom with 1011? I really want to go with 1015, home, 2688)
SpeechRejection(1017, 1011, Rejection, I'm Sorry 1011 I don't want to go to the Prom with you., home, 2688)
SpeechProposal(1017, 1011, Proposal, Will you come to the prom with me!, home, 2688)
SpeechRejection(1011, 1017, Rejection, I'm Sorry 1017 I don't want to go to the Prom with you., home, 2688)
SpeechPositive(1015, 1023, Positive, Having a great time!, home, 2691)
SpeechPositive(1019, 1009, Positive, Having a great time!, home, 2692)
SpeechProposal(1019, 1009, Proposal, Will you come to the prom with me!, home, 2692)
SpeechRejection(1009, 1019, Rejection, I'm Sorry 1019 I don't want to go to the Prom with you., home, 2692)
SpeechProposal(1009, 1019, Proposal, Will you come to the prom with me!, home, 2693)
ThoughtConflict(1019, 1009, Conflict, Should I go to the Prom with 1009? I really want to go with 1013, home, 2693)
SpeechRejection(1019, 1009, Rejection, I'm Sorry 1009 I don't want to go to the Prom with you., home, 2693)
SpeechPositive(1021, 1013, Positive, Having a great time!, home, 2695)
SpeechNegative(993, 1025, Negative, Not so fun... , home, 2698)
SpeechPositive(997, 993, Positive, Having a great time!, home, 2700)
SpeechProposal(997, 993, Proposal, Will you come to the prom with me!, home, 2700)
ThoughtConflict(993, 997, Conflict, Should I go to the Prom with 997? I really want to go with 1001, home, 2700)
SpeechRejection(993, 997, Rejection, I'm Sorry 997 I don't want to go to the Prom with you., home, 2700)
SpeechProposal(993, 997, Proposal, Will you come to the prom with me!, home, 2701)
SpeechRejection(997, 993, Rejection, I'm Sorry 993 I don't want to go to the Prom with you., home, 2701)
SpeechPositive(1011, 1013, Positive, Having a great time!, home, 2707)
SpeechProposal(1011, 1013, Proposal, Will you come to the prom with me!, home, 2707)
SpeechDrop(1013, 1001, Drop, I'm Sorry 1001 I'm not going to the Prom with you anymore., home, 2707)
SpeechDrop(1011, 1021, Drop, I'm Sorry 1021 I'm not going to the Prom with you anymore., home, 2707)
SpeechAccept(1013, 1011, Accept, Yes 1011! I'd love to go to the Prom with you!, home, 2707)
SpeechProposal(1021, 1011, Proposal, Will you come to the prom with me!, home, 2707)
SpeechRejection(1011, 1021, Rejection, I'm Sorry 1021 I don't want to go to the Prom with you., home, 2707)
SpeechPositive(1015, 1019, Positive, Having a great time!, home, 2709)
SpeechNegative(1015, 1001, Negative, Not so fun... , home, 2710)
SpeechNegative(1005, 1015, Negative, Not so fun... , home, 2712)
SpeechPositive(1019, 1023, Positive, Having a great time!, home, 2714)
SpeechPositive(999, 989, Positive, Having a great time!, home, 2716)
SpeechPositive(1009, 1023, Positive, Having a great time!, home, 2716)
SpeechPositive(999, 991, Positive, Having a great time!, home, 2720)
SpeechPositive(1011, 1017, Positive, Having a great time!, home, 2722)
SpeechPositive(1019, 1015, Positive, Having a great time!, home, 2725)
SpeechPositive(1025, 993, Positive, Having a great time!, home, 2726)
SpeechPositive(995, 999, Positive, Having a great time!, home, 2727)
SpeechPositive(1023, 1015, Positive, Having a great time!, home, 2733)
SpeechNegative(1015, 1019, Negative, Not so fun... , home, 2737)
SpeechPositive(1009, 1001, Positive, Having a great time!, home, 2738)
SpeechPositive(1019, 1001, Positive, Having a great time!, home, 2738)
SpeechNegative(1021, 1017, Negative, Not so fun... , home, 2739)
SpeechPositive(999, 989, Positive, Having a great time!, home, 2741)
SpeechProposal(999, 989, Proposal, Will you come to the prom with me!, home, 2741)
SpeechRejection(989, 999, Rejection, I'm Sorry 999 I don't want to go to the Prom with you., home, 2741)
SpeechProposal(989, 999, Proposal, Will you come to the prom with me!, home, 2742)
ThoughtConflict(999, 989, Conflict, Should I go to the Prom with 989? I really want to go with 1015, home, 2742)
SpeechRejection(999, 989, Rejection, I'm Sorry 989 I don't want to go to the Prom with you., home, 2742)
SpeechPositive(997, 993, Positive, Having a great time!, home, 2742)
SpeechPositive(1001, 1003, Positive, Having a great time!, home, 2746)
SpeechPositive(1011, 1017, Positive, Having a great time!, home, 2748)
SpeechPositive(995, 989, Positive, Having a great time!, home, 2754)
SpeechPositive(1015, 1001, Positive, Having a great time!, home, 2754)
SpeechPositive(991, 989, Positive, Having a great time!, home, 2756)
SpeechProposal(991, 989, Proposal, Will you come to the prom with me!, home, 2756)
SpeechRejection(989, 991, Rejection, I'm Sorry 991 I don't want to go to the Prom with you., home, 2756)
SpeechPositive(1013, 1017, Positive, Having a great time!, home, 2756)
SpeechProposal(989, 991, Proposal, Will you come to the prom with me!, home, 2757)
ThoughtConflict(991, 989, Conflict, Should I go to the Prom with 989? I really want to go with 995, home, 2757)
SpeechRejection(991, 989, Rejection, I'm Sorry 989 I don't want to go to the Prom with you., home, 2757)
SpeechPositive(995, 999, Positive, Having a great time!, home, 2761)
SpeechPositive(1023, 1003, Positive, Having a great time!, home, 2761)
SpeechPositive(1009, 1005, Positive, Having a great time!, home, 2762)
SpeechNegative(1003, 1005, Negative, Not so fun... , home, 2763)
SpeechNegative(1013, 1021, Negative, Not so fun... , home, 2766)
SpeechPositive(1017, 1013, Positive, Having a great time!, home, 2771)
SpeechPositive(1005, 1019, Positive, Having a great time!, home, 2772)
SpeechPositive(1015, 1009, Positive, Having a great time!, home, 2773)
SpeechPositive(993, 1025, Positive, Having a great time!, home, 2774)
SpeechPositive(991, 989, Positive, Having a great time!, home, 2782)
SpeechPositive(1015, 1003, Positive, Having a great time!, home, 2782)
SpeechNegative(1019, 1005, Negative, Not so fun... , home, 2783)
SpeechPositive(995, 991, Positive, Having a great time!, home, 2786)
SpeechPositive(1021, 1017, Positive, Having a great time!, home, 2790)
SpeechNegative(1001, 1005, Negative, Not so fun... , home, 2796)
SpeechPositive(1001, 1015, Positive, Having a great time!, home, 2798)
SpeechProposal(1001, 1015, Proposal, Will you come to the prom with me!, home, 2798)
SpeechRejection(1015, 1001, Rejection, I'm Sorry 1001 I don't want to go to the Prom with you., home, 2798)
SpeechProposal(1015, 1001, Proposal, Will you come to the prom with me!, home, 2798)
ThoughtConflict(1001, 1015, Conflict, Should I go to the Prom with 1015? I really want to go with 1021, home, 2798)
SpeechRejection(1001, 1015, Rejection, I'm Sorry 1015 I don't want to go to the Prom with you., home, 2798)
SpeechPositive(1017, 1013, Positive, Having a great time!, home, 2798)
SpeechProposal(1017, 1013, Proposal, Will you come to the prom with me!, home, 2798)
SpeechRejection(1013, 1017, Rejection, I'm Sorry 1017 I don't want to go to the Prom with you., home, 2798)
SpeechProposal(1013, 1017, Proposal, Will you come to the prom with me!, home, 2799)
ThoughtConflict(1017, 1013, Conflict, Should I go to the Prom with 1013? I really want to go with 1015, home, 2799)
SpeechDrop(1013, 1011, Drop, I'm Sorry 1011 I'm not going to the Prom with you anymore., home, 2799)
SpeechAccept(1017, 1013, Accept, Yes 1013! I'd love to go to the Prom with you!, home, 2799)
SpeechProposal(1013, 1011, Proposal, Will you come to the prom with me!, class1, 2800)
ThoughtConflict(1011, 1013, Conflict, Should I go to the Prom with 1013? I really want to go with 1009, class1, 2800)
SpeechDrop(1013, 1017, Drop, I'm Sorry 1017 I'm not going to the Prom with you anymore., class1, 2800)
SpeechAccept(1011, 1013, Accept, Yes 1013! I'd love to go to the Prom with you!, class1, 2800)
SpeechPositive(1009, 1019, Positive, Having a great time!, class1, 2850)
SpeechProposal(1001, 1013, Proposal, Will you come to the prom with me!, class1, 2858)
SpeechRejection(1013, 1001, Rejection, I'm Sorry 1001 I don't want to go to the Prom with you., class1, 2858)
SpeechPositive(1001, 1021, Positive, Having a great time!, class1, 2867)
SpeechPositive(987, 1007, Positive, Having a great time!, class1, 2870)
SpeechProposal(993, 1021, Proposal, Will you come to the prom with me!, class1, 2879)
ThoughtConflict(1021, 993, Conflict, Should I go to the Prom with 993? I really want to go with 991, class1, 2879)
SpeechRejection(1021, 993, Rejection, I'm Sorry 993 I don't want to go to the Prom with you., class1, 2879)
SpeechProposal(1021, 993, Proposal, Will you come to the prom with me!, class1, 2879)
ThoughtConflict(993, 1021, Conflict, Should I go to the Prom with 1021? I really want to go with 1001, class1, 2879)
SpeechAccept(993, 1021, Accept, Yes 1021! I'd love to go to the Prom with you!, class1, 2879)
SpeechPositive(987, 1009, Positive, Having a great time!, class1, 2884)
SpeechProposal(1005, 1011, Proposal, Will you come to the prom with me!, class1, 2889)
SpeechRejection(1011, 1005, Rejection, I'm Sorry 1005 I don't want to go to the Prom with you., class1, 2889)
SpeechPositive(1007, 987, Positive, Having a great time!, class1, 2891)
SpeechProposal(1007, 987, Proposal, Will you come to the prom with me!, class1, 2891)
ThoughtConflict(987, 1007, Conflict, Should I go to the Prom with 1007? I really want to go with 1011, class1, 2891)
SpeechAccept(987, 1007, Accept, Yes 1007! I'd love to go to the Prom with you!, class1, 2891)
SpeechPositive(1023, 997, Positive, Having a great time!, class1, 2891)
SpeechNegative(1019, 1009, Negative, Not so fun... , class1, 2893)
SpeechPositive(993, 1001, Positive, Having a great time!, class1, 2894)
SpeechProposal(993, 1001, Proposal, Will you come to the prom with me!, class1, 2894)
ThoughtConflict(1001, 993, Conflict, Should I go to the Prom with 993? I really want to go with 1021, class1, 2894)
SpeechRejection(1001, 993, Rejection, I'm Sorry 993 I don't want to go to the Prom with you., class1, 2894)
SpeechProposal(1001, 993, Proposal, Will you come to the prom with me!, class1, 2894)
SpeechRejection(993, 1001, Rejection, I'm Sorry 1001 I don't want to go to the Prom with you., class1, 2894)
SpeechPositive(1009, 1007, Positive, Having a great time!, class1, 2897)
SpeechProposal(1005, 1025, Proposal, Will you come to the prom with me!, class1, 2900)
SpeechDrop(1025, 997, Drop, I'm Sorry 997 I'm not going to the Prom with you anymore., class1, 2900)
SpeechDrop(1005, 1015, Drop, I'm Sorry 1015 I'm not going to the Prom with you anymore., class1, 2900)
SpeechAccept(1025, 1005, Accept, Yes 1005! I'd love to go to the Prom with you!, class1, 2900)
SpeechPositive(993, 995, Positive, Having a great time!, class1, 2903)
SpeechNegative(995, 1013, Negative, Not so fun... , class1, 2910)
SpeechProposal(1015, 989, Proposal, Will you come to the prom with me!, class1, 2916)
SpeechRejection(989, 1015, Rejection, I'm Sorry 1015 I don't want to go to the Prom with you., class1, 2916)
SpeechNegative(1007, 1019, Negative, Not so fun... , class1, 2921)
SpeechPositive(987, 1007, Positive, Having a great time!, class1, 2926)
SpeechPositive(995, 1021, Positive, Having a great time!, class1, 2927)
SpeechPositive(995, 993, Positive, Having a great time!, class1, 2927)
SpeechNegative(1005, 1011, Negative, Not so fun... , class1, 2927)
SpeechPositive(997, 1023, Positive, Having a great time!, class1, 2932)
SpeechPositive(1013, 1021, Positive, Having a great time!, class1, 2933)
SpeechNegative(1025, 1005, Negative, Not so fun... , class1, 2933)
SpeechPositive(993, 1013, Positive, Having a great time!, class1, 2936)
SpeechPositive(1023, 1017, Positive, Having a great time!, class1, 2944)
SpeechPositive(1011, 1005, Positive, Having a great time!, class1, 2951)
SpeechNegative(995, 1021, Negative, Not so fun... , class1, 2956)
SpeechPositive(1001, 993, Positive, Having a great time!, class1, 2962)
SpeechNegative(1021, 1013, Negative, Not so fun... , class1, 2966)
SpeechPositive(997, 1023, Positive, Having a great time!, class1, 2972)
SpeechPositive(1007, 1019, Positive, Having a great time!, class1, 2974)
SpeechPositive(1021, 1013, Positive, Having a great time!, class1, 2979)
SpeechPositive(1013, 1001, Positive, Having a great time!, class1, 2981)
SpeechPositive(993, 1013, Positive, Having a great time!, class1, 2984)
SpeechPositive(1005, 1011, Positive, Having a great time!, class1, 2985)
SpeechPositive(1007, 987, Positive, Having a great time!, class1, 2991)
SpeechPositive(1005, 1025, Positive, Having a great time!, class1, 2993)
SpeechPositive(1019, 1009, Positive, Having a great time!, class1, 2998)
SpeechPositive(1021, 993, Positive, Having a great time!, class1, 3001)
SpeechPositive(1023, 997, Positive, Having a great time!, class1, 3002)
SpeechPositive(991, 999, Positive, Having a great time!, class1, 3005)
SpeechPositive(1019, 987, Positive, Having a great time!, class1, 3005)
SpeechNegative(1013, 995, Negative, Not so fun... , class1, 3009)
SpeechPositive(1005, 1025, Positive, Having a great time!, class1, 3022)
SpeechPositive(1005, 1025, Positive, Having a great time!, class1, 3023)
SpeechPositive(1001, 995, Positive, Having a great time!, class1, 3030)
SpeechPositive(999, 991, Positive, Having a great time!, class1, 3036)
SpeechProposal(999, 991, Proposal, Will you come to the prom with me!, class1, 3036)
ThoughtConflict(991, 999, Conflict, Should I go to the Prom with 999? I really want to go with 995, class1, 3036)
SpeechAccept(991, 999, Accept, Yes 999! I'd love to go to the Prom with you!, class1, 3036)
SpeechNegative(1007, 1019, Negative, Not so fun... , class1, 3047)
SpeechPositive(987, 1007, Positive, Having a great time!, class1, 3050)
